id,summary,risk,category,keys
51514,00.39.45 CP1F S0127284  +CSQX599E !QPS2 CSQXRESP Channel QR.CHL1.QM93.TO.QPS2 ended abnormally connection 11.4.35.141 (11.4.35.141),1+,5,s0127284 qrchlqmtoqps2 qps2 connection1 cp1f csqx599e abnormally ended csqxresp channel
51515,00.37.54 CP1D S0127290  +CSQX599E !QPS1 CSQXRESP Channel QR.CHN1.QM55.TO.QPS1 ended abnormally connection 11.4.35.146 (11.4.35.146),1+,5,qrchnqmtoqps1 s0127290 connection6 qps1 csqx599e abnormally ended csqxresp channel cp1d
51516,00.37.51 CP1D S0127290  +CSQX599E !QPS1 CSQXRESP Channel QR.CHL1.QMDD.TO.QPS1 ended abnormally connection 11.4.35.151 (11.4.35.151),1+,5,qrchlqmddtoqps1 s0127290 connection1 qps1 csqx599e abnormally ended csqxresp channel cp1d
51517,.37.25 CPKB STC07342  IST1196I APPN CONNECTION FOR BOCHQP.SSCPCP1A INACTIVE - TGN = 21,10+,5,stc07342 cpkb bochqpsscpcp1a tgn ist1196i inactive appn connection 21 for
51518,"00.36.21 CP3C S0048456  +CSQX209E !QP1S CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.BPS.CHL -  connection 21.123.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",1+,5,swiftibpschl gw qmsbps s0048456 qp1s connection1 csqxrctl 00000000 terminated unexpectedly
51519,"00.34.30 CP1E S0177454  +CSQX209E !QWP2 CSQXRCTL Connection unexpectedly terminated, channel SWIFTI.SWIFTLNK.CHL -  connection 21.123.69.121 -  (queue manager QMSBPS_GW) -  TRPTYPE=TCP RC=00000000",1+,5,qmsbps gw swiftiswiftlnkchl connection1 s0177454 qwp2 csqxrctl 00000000 csqx209e unexpectedly
51520,00.31.51 CP3C S0048456  +CSQX599E !QP1S CSQXRESP Channel BPS.SWIFTI.CHL ended abnormally connection 21.123.69.121,1+,5,bpsswiftichl qp1s s0048456 connection1 cp3c csqx599e abnormally ended csqxresp channel
51521,00.21.24 CP1E S0177454  +CSQX599E !QWP2 CSQXRCTL Channel WBIFNBJ.WBIFNHK.CHL ended abnormally,1+,5,wbifnbjwbifnhkchl s0177454 qwp2 csqxrctl csqx599e abnormally ended channel cp1e j0070069
51522,00.19.43 CP1C S0129908  BZASLDPSVS0 SEV=CRI CP1D Jobname: LDPSRV (Status <> ACTIVE),10+,5,s0129908 bzasldpsvs0 ldpsrv jobname cp1c status cp1d cri active sev
51523,00.19.43 CP1C S0129908  BZASLDPSVS0 SEV=CRI CP1E Jobname: LDPSRV (Status <> ACTIVE),10+,5,s0129908 bzasldpsvs0 ldpsrv jobname cp1c cp1e status cri active sev
51524,00.19.20 CP1A J0092003 *IEF099I JOB SMSRPTP1 WAITING FOR DATA SETS,1+,8,j0092003 smsrptp1 cp1a ief099i sets waiting job data for j0070923
51525,"00.17.24 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",1+,5,connection wbifnbjwbifnhkchl s0178013 qwp1 csqxrctl 00000000 terminated unexpectedly csqx209e manager
51526,"00.15.56 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",1+,5,connection wbifnbjwbifnhkchl s0178013 qwp1 csqxrctl 00000000 terminated unexpectedly csqx209e manager
51527,"00.14.28 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",1+,5,connection wbifnbjwbifnhkchl s0178013 qwp1 csqxrctl 00000000 terminated unexpectedly csqx209e manager
51528,"00.14.21 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",1+,5,connection swiftiqwp0 qwp0 s0178013 qwp1 00000000 unexpectedly csqx209e terminated manager
51529,"00.14.21 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",1+,5,connection swiftiqwp0 qwp0 s0177454 qwp2 00000000 csqx209e terminated unexpectedly tcp
51530,"00.14.21 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  TRPTYPE=TCP RC=00000000",1+,5,connection swiftiqwp0 s0177454 qwp2 00000000 csqx209e terminated unexpectedly trptype tcp
51531,"00.14.21 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.5 -  TRPTYPE=TCP RC=00000000",1+,5,connection swiftiqwp0 s0178013 qwp1 00000000 terminated unexpectedly csqx209e trptype tcp
51532,"00.14.18 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",1+,5,connection swiftiqwp0 qwp0 s0177454 qwp2 00000000 csqx209e terminated unexpectedly tcp
51533,"00.14.18 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 00-  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",1+,5,connection swiftiqwp0 qwp0 s0178013 qwp1 00000000 unexpectedly csqx209e terminated manager
51534,"00.14.18 CP1D S0178013  +CSQX209E !QWP1 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 -  (queue manager QWP0) -  TRPTYPE=TCP RC=00000000",1+,5,connection swiftiqwp0 qwp0 s0178013 qwp1 00000000 unexpectedly csqx209e terminated manager
51535,"00.14.18 CP1E S0177454  +CSQX209E !QWP2 CSQXRESP Connection unexpectedly terminated, channel SWIFTI.QWP0 -  connection 11.3.2.4 -  (queue manager QWP0)",1+,5,connection swiftiqwp0 qwp0 s0177454 qwp2 csqx209e terminated unexpectedly manager queue
51536,"00.13.01 CP1E S0177454  +CSQX209E !QWP2 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",1+,5,connection wbifnbjwbifnhkchl s0177454 qwp2 csqxrctl 00000000 terminated unexpectedly csqx209e manager
51537,"00.11.33 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????)",1+,5,connection wbifnbjwbifnhkchl s0178013 qwp1 csqxrctl csqx209e terminated unexpectedly manager queue
51538,"00.10.08 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager ????) -  TRPTYPE=TCP RC=00000000",1+,5,connection wbifnbjwbifnhkchl s0178013 qwp1 csqxrctl 00000000 terminated unexpectedly csqx209e manager
51539,"00.09.57 CP1D S0178013  +CSQX209E !QWP1 CSQXRCTL Connection unexpectedly terminated, channel WBIFNBJ.WBIFNHK.CHL -  connection 21.238.3.93 -  (queue manager WBNPG02) -  TRPTYPE=TCP RC=00000000",1+,5,connection wbnpg02 wbifnbjwbifnhkchl s0178013 qwp1 csqxrctl 00000000 terminated unexpectedly csqx209e
51540,00.07.15 CP1D S0178013  +CSQX599E !QWP1 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL2 ended abnormally connection 21.238.3.93,1+,5,wbifnhkwbifnbjchl2 s0178013 qwp1 csqx599e abnormally ended csqxresp connection channel cp1d
51541,00.06.09 CP1A J0091938 *IEF099I JOB SMSRPTP1 WAITING FOR DATA SETS,1+,8,j0091938 smsrptp1 cp1a sets waiting ief099i job data for j0067987
51542,00.05.43 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL1 ended abnormally connection 21.238.3.92,1+,5,wbifnhkwbifnbjchl1 s0177454 qwp2 csqx599e abnormally ended csqxresp connection channel cp1e
51543,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1C (RouteStatus <> ACTIVE),1+,1,cp1c cp1a bnroutacts0 destinationipaddr routestatus s0092187 tcpip system cri active
51544,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1C (RouteStatus <> ACTIVE),1+,1,cp1c cp1a bnroutacts0 destinationipaddr routestatus s0092187 tcpip system cri active
51545,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1C (RouteStatus <> ACTIVE),1+,1,cp1c cp1a bnroutacts0 destinationipaddr routestatus s0092187 tcpip system cri active
51546,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1D (RouteStatus <> ACTIVE),1+,1,cp1a cp1d destinationipaddr bnroutacts0 routestatus s0092187 tcpip system cri active
51547,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1A (RouteStatus <> ACTIVE),1+,1,cp1a routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri active sev
51548,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1D (RouteStatus <> ACTIVE),1+,1,cp1a cp1d destinationipaddr bnroutacts0 routestatus s0092187 tcpip system cri active
51549,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1D (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.18/32 System:CP1D (RouteStatus <> ACTIVE),1+,1,cp1d destinationipaddr routestatus system active 32 cp1a bnroutacts0 s0092187 tcpip
51550,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1A (RouteStatus <> ACTIVE),1+,1,cp1a routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri active sev
51551,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1A (RouteStatus <> ACTIVE),1+,1,cp1a routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri active sev
51552,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1A (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.18/32 System:CP1A (RouteStatus <> ACTIVE),1+,1,cp1a routestatus destinationipaddr system active 32 bnroutacts0 s0092187 tcpip cri
51553,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1D (RouteStatus <> ACTIVE),1+,1,cp1a cp1d destinationipaddr bnroutacts0 routestatus s0092187 tcpip system cri active
51554,01.58.06 CP1E S0130116  +DFHDB2025I CIP1KA31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP31 been closed.,10+,5,db2 s0130116 closed cip1ka31 attachment dfhdb2025i disconnected subsystem dp31 from
51555,01.57.55 CP1C S0092559  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),10+,5,bctaskcskls0 count cskl tranid all s0092559 cp1c 10 cri sev
51556,"01.58.00 CP1B S0195832  GEO551I HYPERSWAP DISABLED BY USER IBMSE11 AT 20181209 00:30:27, HyperSwap is disabled (CP1BA)",100+,5,hyperswap disabled s0195832 ibmse11 20181209 user by geo551i cp1ba at
51557,"01.57.47 CP1E S0130257  +DFHDB2025I CIP1FA31                            C 12/09/2018 01:57:47 CIP1FA31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C -  CKAM, TERMID ????, USERID CIRUFA  , TASKNO 000057",10+,5,cip1fa31 db2 cirufa ckam taskno termid 000057 userid s0130257 dp3c
51558,01.57.48 CP1E S0130258  +DFHDB2025I CIP1FA32                            C 12/09/2018 01:57:48 CIP1FA32 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C,10+,5,cip1fa32 db2 s0130258 dp3c dp0c attachment dfhdb2025i disconnected subsystem from
51559,01.57.05 CP1E S0130268  +DFHDB2025I CIP1FT31                            C 12/09/2018 01:57:05 CIP1FT31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C,10+,5,cip1ft31 db2 s0130268 dp3c dp0c attachment dfhdb2025i disconnected subsystem from
51560,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel QWP1.TO.QWP2 ended abnormally connection 11.3.2.4,1+,5,qwptoqwp2 s0177454 qwp2 csqx599e abnormally ended csqxresp connection channel cp1e
51561,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL1 ended abnormally connection 21.238.3.92,1+,5,wbifnhkwbifnbjchl1 s0177454 qwp2 csqx599e abnormally ended csqxresp connection channel cp1e
51562,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GCSCDR.SWIFTI.CHL ended abnormally connection 21.123.31.156,1+,5,gcscdrswiftichl connection6 s0177454 qwp2 csqx599e abnormally ended csqxresp channel cp1e
51563,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GCMS.SWIFTI.CHL ended abnormally connection 21.123.23.100,1+,5,gcmsswiftichl connection0 s0177454 qwp2 csqx599e abnormally ended csqxresp channel cp1e
51564,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GCS.SWIFTI.CHL ended abnormally connection 21.123.31.119,1+,5,gcsswiftichl connection9 s0177454 qwp2 csqx599e abnormally ended csqxresp channel cp1e
51565,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel AMLMAS.SWIFTI.CHL ended abnormally,1+,5,amlmasswiftichl s0177454 qwp2 csqx599e abnormally ended csqxresp channel cp1e j0070588
51566,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRCTL Channel WBIFNBJ.WBIFNHK.CHL ended abnormally,1+,5,wbifnbjwbifnhkchl s0177454 qwp2 csqxrctl csqx599e abnormally ended channel cp1e j0070069
51567,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel WBIFNHK.WBIFNBJ.CHL2 ended abnormally connection 21.238.3.93,1+,5,wbifnhkwbifnbjchl2 s0177454 qwp2 csqx599e abnormally ended csqxresp connection channel cp1e
51568,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel MUREX.SWIFTID.CHL ended abnormally connection 21.123.25.57,1+,5,murexswiftidchl s0177454 qwp2 csqx599e abnormally ended csqxresp connection channel cp1e
51569,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel SWIFTLNK.SWIFTI.CHL ended abnormally,1+,5,swiftlnkswiftichl s0177454 qwp2 csqx599e abnormally ended csqxresp channel cp1e j0068538
51570,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel CTIS.SWIFTI.CHL ended abnormally connection 11.4.21.112,1+,5,ctisswiftichl connection2 s0177454 qwp2 csqx599e abnormally ended csqxresp channel cp1e
51571,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel GUPP.SWIFTID.CHL ended abnormally connection 21.123.34.80,1+,5,guppswiftidchl s0177454 qwp2 csqx599e abnormally ended csqxresp connection channel cp1e
51572,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel CTISO.SWIFTI.CHL ended abnormally connection 21.125.38.81,1+,5,ctisoswiftichl s0177454 qwp2 csqx599e abnormally ended csqxresp connection channel cp1e
51573,01.57.01 CP1E S0177454  +CSQX599E !QWP2 CSQXRESP Channel CASS.SWIFTI.CHL ended abnormally connection 21.123.65.144,1+,5,cassswiftichl connection4 s0177454 qwp2 csqx599e abnormally ended csqxresp channel cp1e
51574,01.57.01 CP1E S0130104  +CSQX599E !QP31 CSQXRESP Channel IARS.BANCS.CHL ended abnormally connection 11.4.17.88,1+,5,iarsbancschl s0130104 qp31 csqx599e abnormally ended csqxresp connection channel cp1e
51575,01.57.01 CP1E S0130104  +CSQX599E !QP31 CSQXRESP Channel RCPS.BANCS.BGL.CHL ended abnormally connection 21.123.18.141,1+,5,rcpsbancsbglchl s0130104 qp31 connection1 csqx599e abnormally ended csqxresp channel cp1e
51576,01.57.01 CP1E S0130104  +CSQX599E !QP31 CSQXRESP Channel GLMS.BANCS.V1.CHL ended abnormally connection 11.4.20.165,1+,5,glmsbancsvchl s0130104 connection5 qp31 csqx599e abnormally ended csqxresp channel cp1e
51577,01.57.01 CP1E S0177455  +CSQX599E !MQ3A CSQXRESP Channel PRM.MER.ISTCONN ended abnormally connection 21.123.51.90,1+,5,s0177455 prmmeristconn mq3a csqx599e abnormally ended csqxresp connection channel cp1e
51578,01.50.31 CP2A J0020929 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1+,8,j0020929 tmz60000 cp2a ief099i sets waiting job data for j0067987
51579,带库相关问题，请通知系统管理一和生产运行值班人员 01.47.50 CP1C S0092689 *3060 IEF238D SA390IPL - REPLY DEVICE NAME OR * 'CANCEL'.,10+,5,3060 s0092689 cancel 相关 问题 sa390ipl 通知 ief238d 运行 值班人员
51580,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA12 Target: CIP1KA12 EMVS% = 85.94 (%EMVSUsed > 85),10+,5,cip1ka12 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51581,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA14 Target: CIP1KA14 EMVS% = 85.93 (%EMVSUsed > 85),10+,5,cip1ka14 bcemvslmts0 emvs emvsused target 85 s0092559 cp1c war sev
51582,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA13 Target: CIP1KA13 EMVS% = 85.93 (%EMVSUsed > 85) EMVS% = 85.93 (%EMVSUsed > 85),10+,5,cip1ka13 emvs emvsused 85 bcemvslmts0 target s0092559 cp1c war sev
51583,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA11 Target: CIP1KA11 EMVS% = 85.93 (%EMVSUsed > 85),10+,5,cip1ka11 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51584,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA16 Target: CIP1KA16 EMVS% = 85.93 (%EMVSUsed > 85),10+,5,cip1ka16 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51585,"01.46.05 CP1C S0092559  BCCONNECTS0 SEV=CRI CIP1KT11 CID: RH11 NET: LSCS00H0 STAT: RELEASED CIP1KT13 End of Alarm Condition       ,CICS连接中断",10+,5,alarm rh11 cip1kt13 cip1kt11 end lscs00h0 condition 连接 中断 released
51586,"01.45.06 CP1C S0092559  BCCONNECTS0 SEV=CRI CIP1AT11 CID: B111 NET: CIP1KT13 STAT: RELEASED        ,CICS连接中断",10+,5,b111 cip1kt13 cip1at11 net 中断 released cid 连接 bcconnects0 stat
51587,01.45.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA15 Target: CIP1KA15 EMVS% = 85.93 (%EMVSUsed > 85),10+,5,cip1ka15 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51588,01.45.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA17 Target: CIP1KA17 EMVS% = 85.93 (%EMVSUsed > 85),10+,5,cip1ka17 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51589,01.44.06 CP1C S0092559  BZASLDPSVS0 SEV=CRI CP1D Jobname: LDPSRV (Status <> ACTIVE),10+,5,bzasldpsvs0 ldpsrv jobname s0092559 cp1c status cp1d cri active sev
51590,01.44.06 CP1C S0092559  BZASLDPSVS0 SEV=CRI CP1E Jobname: LDPSRV (Status <> ACTIVE),10+,5,bzasldpsvs0 ldpsrv jobname s0092559 cp1c cp1e status cri active sev
51591,01.44.02 CP1C S0092559  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),10+,5,bctaskcskls0 count cskl tranid all s0092559 cp1c 10 cri sev
51592,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA27 Target: CIP1KA27 EMVS% = 86.28 (%EMVSUsed > 85),10+,5,cip1ka27 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51593,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA26 Target: CIP1KA26 EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka26 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51594,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA28 Target: CIP1KA28 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka28 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51595,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA25 Target: CIP1KA25 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka25 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51596,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA45 Target: CIP1KA45 EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka45 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51597,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA42 Target: CIP1KA42 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka42 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51598,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA32 Target: CIP1KA32 EMVS% = 86.25 (%EMVSUsed > 85),10+,5,cip1ka32 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51599,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA34 Target: CIP1KA34 EMVS% = 86.25 (%EMVSUsed > 85) EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka34 emvs emvsused 85 bcemvslmts0 target s0092559 cp1c war sev
51600,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA43 Target: CIP1KA43 EMVS% = 86.28 (%EMVSUsed > 85),10+,5,cip1ka43 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51601,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA48 Target: CIP1KA48 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka48 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51602,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA31 Target: CIP1KA31 EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka31 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51603,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA35 Target: CIP1KA35 EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka35 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51604,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA21 Target: CIP1KA21 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka21 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51605,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA37 Target: CIP1KA37 EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka37 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51606,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA41 Target: CIP1KA41 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka41 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51607,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA44 Target: CIP1KA44 EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka44 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51608,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA33 Target: CIP1KA33 EMVS% = 86.26 (%EMVSUsed > 85),10+,5,cip1ka33 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51609,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA22 Target: CIP1KA22 EMVS% = 86.27 (%EMVSUsed > 85) EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka22 emvs emvsused 85 bcemvslmts0 target s0092559 cp1c war sev
51610,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA23 Target: CIP1KA23 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka23 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51611,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA36 Target: CIP1KA36 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka36 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51612,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA46 Target: CIP1KA46 EMVS% = 86.27 (%EMVSUsed > 85),10+,5,cip1ka46 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51613,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA47 Target: CIP1KA47 EMVS% = 86.28 (%EMVSUsed > 85),10+,5,cip1ka47 emvs bcemvslmts0 emvsused target 85 s0092559 cp1c war sev
51614,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1E (RouteStatus <> ACTIVE),1+,1,cp1e cp1a destinationipaddr bnroutacts0 routestatus s0092187 tcpip system cri active
51615,01.34.44 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.5/32 System:CP1F (RouteStatus <> ACTIVE),1+,1,cp1f cp1a destinationipaddr bnroutacts0 routestatus s0092187 tcpip system cri active
