id,summary,risk,category,keys
51442,"19.44.12 CP3D S0189611  DNFF4141I 2018-12-08 11:44:12 BOCOUA DNF_FSM LT 'BKCHAU2SA': user or SFD-internal ABORT request accepted, ABORT code 'US007', ABORT - diagnostic code 'Life signal timeout'.",10+,1,abort code dnff4141i accepted internal sfd diagnostic us007 bkchau2sa s0189611
51443,"19.41.28 CP3D S0189611  DNFF4141I 2018-12-08 11:41:28 BOCOUA DNF_FSM LT 'BKCHAU2AA': user or SFD-internal ABORT request accepted, ABORT code 'US007', ABORT - diagnostic code 'Life signal timeout'.",10+,1,abort code dnff4141i sfd accepted internal bkchau2aa diagnostic us007 signal
51445,"19.41.28 CP3C S0189605  DNFF4079I 2018-12-08 11:41:28 BOCOUA DNF_FSM LT 'BKCHAU2AA': ABORT requested by AL server, ABORT code 'US007', ABORT diagnostic code - 'Life signal timeout'.",10+,1,abort code al dnff4079i server s0189605 bkchau2aa us007 diagnostic requested
51462,"00.58.00 CP1B S0195832  GEO551I HYPERSWAP DISABLED BY USER IBMSE11 AT 20181209 00:30:27, HyperSwap is disabled (CP1BA)",10+,1,hyperswap disabled s0195832 00 ibmse11 user by geo551i cp1ba 27
51463,带库相关问题，请通知系统管理一和生产运行值班人员 00.55.13 CP1A S0092303 *3027 IEF238D SA390IPL - REPLY DEVICE NAME OR * 'CANCEL'.,10+,1,s0092303 相关 问题 通知 sa390ipl reply 值班人员 运行 ief238d cancel
51464,带库相关问题，请通知系统管理一和生产运行值班人员 00.55.13 CP1A S0092303 *3027 IEF238D SA390IPL - REPLY DEVICE NAME OR |  'CANCEL'.,10+,1,s0092303 相关 问题 通知 sa390ipl reply 值班人员 运行 ief238d cancel
51465,00.55.02 CP1A S0092187  BZMVBBPASS0 SEV=WAR CP1F Jobname: BBSGPR (Status <> ACTIVE),10+,1,bbsgpr bzmvbbpass0 jobname cp1f status 00 cp1a s0092187 war active
51466,00.50.49 CP3C S0048456  +CSQX599E !QP1S CSQXRCTL Channel SWIFTI.BPS.CHL ended abnormally,10+,1,bps s0048456 qp1s swifti csqxrctl chl cp3c csqx599e abnormally ended
51475,00.48.21 CP1D S0092109  +CSQX599E !QPY2 CSQXRCTL Channel QR.CHL1.QPY2.TO.QM55 ended abnormally,10+,1,qpy2 s0092109 qm55 chl1 csqxrctl qr to csqx599e abnormally ended
51492,00.45.06 CP1E S0127285  +CSQX599E !QPY2 CSQXRESP Channel QR.CHL1.QM55.TO.QPY2 ended abnormally,10+,1,qpy2 s0127285 qm55 chl1 qr to csqx599e abnormally ended csqxresp
51495,00.45.06 CP1E S0127285  +CSQX599E !QPY2 CSQXRESP Channel QR.CHL1.QM93.TO.QPY2 ended abnormally,10+,1,qpy2 s0127285 qm93 chl1 qr to csqx599e abnormally ended csqxresp
51508,00.42.24 CP2B S0007540  BNEEPUACTS0 SEV=CRI TCPIP PUName:EEC2BC1A System:CP2B Remote IP:11.3.2.1         (State <> ACTIVE) BOCHQP.SSCPCP1A IST1495I NO ALTERNATE ROUTE AVAILABLE IST314I END,10+,1,cp2b ist314i alternate route ist1495i sscpcp1a available end eec2bc1a no
51510,"00.42.13 CP1F S0092089  ASN0574E  ""Q Capture"" : ""QRPHY1"" : ""WorkerThread"" : The WebSphere MQ queue manager ""QPY1"" is not available or it was not started. - The program will terminate.",10+,1,the program s0092089 it terminate mq qrphy1 websphere workerthread asn0574e
51514,00.39.45 CP1F S0127284  +CSQX599E !QPS2 CSQXRESP Channel QR.CHL1.QM93.TO.QPS2 ended abnormally connection 11.4.35.141 (11.4.35.141),10+,1,qps2 s0127284 141 qm93 11 chl1 qr 35 to cp1f
51522,00.19.43 CP1C S0129908  BZASLDPSVS0 SEV=CRI CP1D Jobname: LDPSRV (Status <> ACTIVE),10+,1,s0129908 bzasldpsvs0 ldpsrv jobname cp1c status 00 cp1d cri active
51523,00.19.43 CP1C S0129908  BZASLDPSVS0 SEV=CRI CP1E Jobname: LDPSRV (Status <> ACTIVE),10+,1,s0129908 bzasldpsvs0 ldpsrv jobname cp1c cp1e status 00 cri active
51554,01.58.06 CP1E S0130116  +DFHDB2025I CIP1KA31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP31 been closed.,10+,1,db2 s0130116 closed cip1ka31 attachment dfhdb2025i disconnected subsystem dp31 from
51555,01.57.55 CP1C S0092559  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),10+,1,bctaskcskls0 count cskl tranid all s0092559 cp1c 10 cri 01
51556,"01.58.00 CP1B S0195832  GEO551I HYPERSWAP DISABLED BY USER IBMSE11 AT 20181209 00:30:27, HyperSwap is disabled (CP1BA)",10+,1,hyperswap disabled s0195832 ibmse11 user by geo551i cp1ba 27 at
51524,00.19.20 CP1A J0092003 *IEF099I JOB SMSRPTP1 WAITING FOR DATA SETS,1+,3,j0092003 smsrptp1 00 cp1a sets ief099i waiting job data for
51557,"01.57.47 CP1E S0130257  +DFHDB2025I CIP1FA31                            C 12/09/2018 01:57:47 CIP1FA31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C -  CKAM, TERMID ????, USERID CIRUFA  , TASKNO 000057",10+,1,cip1fa31 db2 s0130257 taskno termid userid 000057 ckam cirufa dp3c
51558,01.57.48 CP1E S0130258  +DFHDB2025I CIP1FA32                            C 12/09/2018 01:57:48 CIP1FA32 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C,10+,1,cip1fa32 db2 s0130258 dp3c dp0c attachment dfhdb2025i disconnected subsystem 01
51559,01.57.05 CP1E S0130268  +DFHDB2025I CIP1FT31                            C 12/09/2018 01:57:05 CIP1FT31 The CICS-DB2 attachment has disconnected from DB2 subsystem DP3C group DP0C,10+,1,cip1ft31 db2 s0130268 dp3c dp0c disconnected attachment dfhdb2025i subsystem 01
51579,带库相关问题，请通知系统管理一和生产运行值班人员 01.47.50 CP1C S0092689 *3060 IEF238D SA390IPL - REPLY DEVICE NAME OR * 'CANCEL'.,10+,1,s0092689 sa390ipl 问题 生产 通知 ief238d 值班人员 运行 cancel 相关
51580,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA12 Target: CIP1KA12 EMVS% = 85.94 (%EMVSUsed > 85),10+,1,cip1ka12 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51581,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA14 Target: CIP1KA14 EMVS% = 85.93 (%EMVSUsed > 85),10+,1,cip1ka14 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51582,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA13 Target: CIP1KA13 EMVS% = 85.93 (%EMVSUsed > 85) EMVS% = 85.93 (%EMVSUsed > 85),10+,1,cip1ka13 emvsused emvs 85 bcemvslmts0 target s0092559 cp1c war 01
51583,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA11 Target: CIP1KA11 EMVS% = 85.93 (%EMVSUsed > 85),10+,1,cip1ka11 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51584,01.46.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA16 Target: CIP1KA16 EMVS% = 85.93 (%EMVSUsed > 85),10+,1,cip1ka16 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51585,"01.46.05 CP1C S0092559  BCCONNECTS0 SEV=CRI CIP1KT11 CID: RH11 NET: LSCS00H0 STAT: RELEASED CIP1KT13 End of Alarm Condition       ,CICS连接中断",10+,1,alarm cip1kt13 rh11 cip1kt11 end lscs00h0 condition stat released bcconnects0
51586,"01.45.06 CP1C S0092559  BCCONNECTS0 SEV=CRI CIP1AT11 CID: B111 NET: CIP1KT13 STAT: RELEASED        ,CICS连接中断",10+,1,b111 cip1at11 cip1kt13 cid bcconnects0 released 中断 stat 连接 net
51587,01.45.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA15 Target: CIP1KA15 EMVS% = 85.93 (%EMVSUsed > 85),10+,1,cip1ka15 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51588,01.45.01 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA17 Target: CIP1KA17 EMVS% = 85.93 (%EMVSUsed > 85),10+,1,cip1ka17 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51589,01.44.06 CP1C S0092559  BZASLDPSVS0 SEV=CRI CP1D Jobname: LDPSRV (Status <> ACTIVE),10+,1,bzasldpsvs0 ldpsrv jobname s0092559 cp1c status cp1d cri active 01
51590,01.44.06 CP1C S0092559  BZASLDPSVS0 SEV=CRI CP1E Jobname: LDPSRV (Status <> ACTIVE),10+,1,bzasldpsvs0 ldpsrv jobname s0092559 cp1c cp1e status cri active 01
51591,01.44.02 CP1C S0092559  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),10+,1,bctaskcskls0 count cskl tranid all s0092559 cp1c 10 cri 01
51541,00.06.09 CP1A J0091938 *IEF099I JOB SMSRPTP1 WAITING FOR DATA SETS,1+,3,j0091938 smsrptp1 00 cp1a sets ief099i waiting job data for
51592,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA27 Target: CIP1KA27 EMVS% = 86.28 (%EMVSUsed > 85),10+,1,cip1ka27 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51543,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c cp1a routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri active
51544,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,18 cp1c cp1a routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
51545,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1C (RouteStatus <> ACTIVE),1+,5,cp1c cp1a routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri active
51546,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1D (RouteStatus <> ACTIVE),1+,5,cp1a cp1d routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri active
51547,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,cp1a 18 routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri active
51548,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1D (RouteStatus <> ACTIVE),1+,5,cp1a cp1d routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri active
51549,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1D (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.18/32 System:CP1D (RouteStatus <> ACTIVE),1+,5,cp1d routestatus destinationipaddr system active 11 18 cp1a bnroutacts0 s0092187
51550,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,cp1a routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri active 01
51551,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.7/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,cp1a routestatus bnroutacts0 destinationipaddr s0092187 tcpip system cri active 01
51552,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.3/32 System:CP1A (RouteStatus <> ACTIVE) DestinationIPAddr:11.3.3.18/32 System:CP1A (RouteStatus <> ACTIVE),1+,5,cp1a routestatus destinationipaddr system active 11 18 bnroutacts0 s0092187 tcpip
51553,01.59.31 CP1A S0092187  BNROUTACTS0 SEV=CRI TCPIP DestinationIPAddr:11.3.3.18/32 System:CP1D (RouteStatus <> ACTIVE),1+,5,18 cp1a cp1d routestatus destinationipaddr bnroutacts0 s0092187 tcpip system cri
51593,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA26 Target: CIP1KA26 EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka26 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51594,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA28 Target: CIP1KA28 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka28 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51595,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA25 Target: CIP1KA25 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka25 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51596,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA45 Target: CIP1KA45 EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka45 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51597,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA42 Target: CIP1KA42 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka42 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51598,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA32 Target: CIP1KA32 EMVS% = 86.25 (%EMVSUsed > 85),10+,1,cip1ka32 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51599,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA34 Target: CIP1KA34 EMVS% = 86.25 (%EMVSUsed > 85) EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka34 emvsused emvs 85 bcemvslmts0 target s0092559 cp1c war 01
51600,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA43 Target: CIP1KA43 EMVS% = 86.28 (%EMVSUsed > 85),10+,1,cip1ka43 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51601,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA48 Target: CIP1KA48 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka48 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51602,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA31 Target: CIP1KA31 EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka31 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51603,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA35 Target: CIP1KA35 EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka35 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51604,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA21 Target: CIP1KA21 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka21 bcemvslmts0 emvs emvsused target 85 s0092559 cp1c war 01
51605,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA37 Target: CIP1KA37 EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka37 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51606,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA41 Target: CIP1KA41 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka41 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51607,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA44 Target: CIP1KA44 EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka44 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51608,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA33 Target: CIP1KA33 EMVS% = 86.26 (%EMVSUsed > 85),10+,1,cip1ka33 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51609,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA22 Target: CIP1KA22 EMVS% = 86.27 (%EMVSUsed > 85) EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka22 emvsused emvs 85 bcemvslmts0 target s0092559 cp1c war 01
51610,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA23 Target: CIP1KA23 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka23 bcemvslmts0 emvs emvsused target 85 s0092559 cp1c war 01
51611,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA36 Target: CIP1KA36 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka36 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51612,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA46 Target: CIP1KA46 EMVS% = 86.27 (%EMVSUsed > 85),10+,1,cip1ka46 bcemvslmts0 emvs emvsused target 85 s0092559 cp1c war 01
51613,01.44.03 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA47 Target: CIP1KA47 EMVS% = 86.28 (%EMVSUsed > 85),10+,1,cip1ka47 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c war 01
51681,01.32.50 CP1A S0092179  IST1196I  APPN CONNECTION FOR BOCHQP.SSCPCP1C INACTIVE - TGN =  22,10+,1,sscpcp1c s0092179 ist1196i appn inactive tgn 22 bochqp connection cp1a
51734,01.31.31 CP1E S0129913  BQBSTOPICS0 SEV=CRI ALL Topic String: BANCS/SYSMODE (Topic StringCnt < 4),10+,1,topic bqbstopics0 string stringcnt s0129913 sysmode all cp1e bancs cri
51735,01.31.32 CP1E S0129913  BQBDTOPICS0 SEV=CRI ALL Subs Name: BANCS/DNF Subs Cnt: 6 (Subs NAMECnt < 8),10+,1,subs bqbdtopics0 cnt s0129913 namecnt dnf all name cp1e bancs
51578,01.50.31 CP2A J0020929 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1+,3,j0020929 tmz60000 cp2a 01 waiting sets ief099i job data for
51736,01.31.34 CP1E S0129913  BQBGTOPICS0 SEV=CRI ALL SubscriptionName: BANCS.GLMS.SYSMODE.SUB (Subs NAMECnt < 4),10+,1,sub subscriptionname bqbgtopics0 s0129913 namecnt sysmode glms subs all cp1e
51751,01.29.38 CP1C S0130129  +DFHDB2025I CIP1KA16 The CICS-DB2 attachment has disconnected from DB2 subsystem DP51,10+,1,db2 s0130129 cip1ka16 disconnected attachment dfhdb2025i subsystem dp51 from cics
51752,01.28.58 CP1C S0130261  +DFHDB2025I CIP1FA11                            C 12/09/2018 01:28:58 CIP1FA11 The CICS-DB2 attachment has disconnected from DB2 subsystem DP1C group DP0C connections to be closed. Number of active connections = 112.,10+,1,cip1fa11 connections db2 s0130261 closed 112 number be dp1c dp0c
51753,01.28.58 CP1C S0130262  +DFHDB2025I CIP1FA12                            C 12/09/2018 01:28:58 CIP1FA12 The CICS-DB2 attachment has disconnected from DB2 subsystem DP1C group DP0C,10+,1,cip1fa12 db2 s0130262 dp1c dp0c attachment dfhdb2025i disconnected subsystem 01
51754,01.28.39 CP1C S0179191  +DFHDB2025I CIP1GA11                            C 12/09/2018 01:28:39 CIP1GA11 The CICS-DB2 attachment has disconnected from DB2 subsystem DP1C group DP0C,10+,1,cip1ga11 db2 s0179191 dp1c dp0c attachment dfhdb2025i disconnected subsystem 01
51755,01.28.38 CP1C S0129908  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),10+,1,cskl bctaskcskls0 s0129908 count tranid all cp1c 10 cri 01
51756,01.28.14 CP1C S0130269  +DFHDB2025I CIP1FT11                            C 12/09/2018 01:28:14 CIP1FT11 The CICS-DB2 attachment has disconnected from DB2 subsystem DP1C group DP0C,10+,1,cip1ft11 db2 s0130269 dp1c dp0c attachment dfhdb2025i disconnected subsystem 01
51760,"01.25.48 CP2C           IOS080I 59F7,8C,TME76400, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST.",10+,1,tme76400 f7 59 ios080i interval an exceeded request been timeout
51761,"01.24.09 CP1C S0129908  BCTAKLIFES1 SEV=CRI CIP1KT11 TSBS(77254) LifeTime: 18607 (ElapsedTime > 18000)        ,CICS交易响应时间>3分钟",10+,1,77254 tsbs 18000 分钟 响应 lifetime 时间 bctaklifes1 s0129908 交易
51764,02.59.22 CP1A S0092179  IST1196I  APPN CONNECTION FOR BOCHQP.SSCPCP1F INACTIVE - TGN =  21,10+,1,sscpcp1f s0092179 ist1196i appn inactive tgn bochqp connection cp1a 02
51810,02.58.53 CP1F S0177983  IST1196I APPN CONNECTION FOR BOCHQP.SSCPCP1B INACTIVE - TGN = 21,10+,1,sscpcp1b s0177983 ist1196i appn inactive tgn bochqp cp1f connection 02
51831,"02.58.00 CP1B S0195832  GEO551I HYPERSWAP DISABLED BY USER IBMSE11 AT 20181209 00:30:27, HyperSwap is disabled (CP1BA)",10+,1,hyperswap disabled s0195832 ibmse11 user by geo551i cp1ba 27 at
51838,02.56.44 CP1D S0130143  +DFHDB2025I CIP1KA24 The CICS-DB2 attachment has disconnected from DB2 subsystem DP61,10+,1,db2 s0130143 cip1ka24 dp61 dfhdb2025i disconnected attachment subsystem from cics
51839,02.56.35 CP1F S0130264  +DFHDB2025I CIP1FA41                            C 12/09/2018 02:56:35 CIP1FA41 The CICS-DB2 attachment has disconnected from DB2 subsystem DP4C group DP0C,10+,1,cip1fa41 db2 s0130264 dp4c 02 dp0c disconnected attachment dfhdb2025i subsystem
51840,02.56.35 CP1F S0130263  +DFHDB2025I CIP1FA42                            C 12/09/2018 02:56:35 CIP1FA42 The CICS-DB2 attachment has disconnected from DB2 subsystem DP4C group DP0C,10+,1,cip1fa42 db2 s0130263 dp4c 02 dp0c disconnected attachment dfhdb2025i subsystem
51841,02.56.24 CP1C S0092559  BCTASKCSKLS0 SEV=CRI ALL Tranid: CSKL (Count < 10),10+,1,bctaskcskls0 count cskl tranid all s0092559 cp1c 10 02 cri
51842,02.56.20 CP1D S0130259  +DFHDB2025I CIP1FA21                            C 12/09/2018 02:56:20 CIP1FA21 The CICS-DB2 attachment has disconnected from DB2 subsystem DP2C group DP0C,10+,1,cip1fa21 db2 s0130259 dp2c 02 dp0c dfhdb2025i disconnected attachment subsystem
51843,02.56.21 CP1D S0130260  +DFHDB2025I CIP1FA22                            C 12/09/2018 02:56:21 CIP1FA22 The CICS-DB2 attachment has disconnected from DB2 subsystem DP2C group DP0C,10+,1,cip1fa22 db2 s0130260 dp2c 02 dp0c disconnected attachment dfhdb2025i subsystem
51844,02.56.03 CP1D S0179192  +DFHDB2025I CIP1GA21                            C 12/09/2018 02:56:03 CIP1GA21 The CICS-DB2 attachment has disconnected from DB2 subsystem DP2C group DP0C,10+,1,cip1ga21 db2 s0179192 dp2c 02 dp0c disconnected attachment dfhdb2025i subsystem
51845,02.55.52 CP1F S0130271  +DFHDB2025I CIP1FT41                            C 12/09/2018 02:55:52 CIP1FT41 The CICS-DB2 attachment has disconnected from DB2 subsystem DP4C group DP0C,10+,1,cip1ft41 db2 s0130271 dp4c 02 dp0c dfhdb2025i attachment disconnected subsystem
51858,02.55.31 CP1D S0130102  +CSQX599E !QP21 CSQXRESP Channel ALC.BANCS.GRTP.CHL ended abnormally connection 11.4.17.113,10+,1,grtp alc s0130102 qp21 113 chl csqx599e abnormally ended csqxresp
51867,"02.45.34 CP1C S0092559  BCTAKLIFES1 SEV=CRI CIP1KT11 TSBS(  368) LifeTime: 23900 (ElapsedTime > 18000)        ,CICS交易响应时间>3分钟",10+,1,368 tsbs 18000 分钟 lifetime 响应 时间 bctaklifes1 交易 elapsedtime
51882,02.33.09 CP1C S0093135  +CSQX599E !QPY1 CSQXRCTL Channel QR.CHN2.QPY1.TO.QM93 ended abnormally QR.CHN1.QPY1.TO.QMDD is active on QPY1,10+,1,qpy1 qr to chn2 s0093135 on chn1 qmdd qm93 csqxrctl
51891,02.30.21 CP1D S0092109  +CSQX599E !QPY2 CSQXRESP Channel QR.CHL1.QM93.TO.QPY2 ended abnormally,10+,1,qpy2 s0092109 qm93 chl1 qr to csqx599e abnormally ended csqxresp
51892,02.30.21 CP1D S0092109  +CSQX599E !QPY2 CSQXRESP Channel QR.CHL1.QM55.TO.QPY2 ended abnormally,10+,1,qpy2 s0092109 qm55 chl1 qr to csqx599e abnormally ended csqxresp
51893,"02.21.52 CP2C           IOS080I 4BC7,B4,C4041376, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2041.A3706",10+,1,c4041376 bc7 a3706 b4 etqd2041 et prdc64r lveq dataset an
51894,带库相关问题，请通知系统管理一和生产运行值班人员 02.19.17 CP1E S0093084 *3092 IEF238D SA390IPL - REPLY DEVICE NAME OR * 'CANCEL'.,10+,1,s0093084 sa390ipl 运行 生产 reply 相关 系统管理 值班人员 cancel ief238d
51895,带库相关问题，请通知系统管理一和生产运行值班人员 02.19.17 CP1E S0093084 *3092 IEF238D SA390IPL - REPLY DEVICE NAME OR |  'CANCEL'.,10+,1,s0093084 sa390ipl 运行 生产 reply 相关 系统管理 值班人员 cancel ief238d
51896,"02.18.48 CP1C S0092559  BCCONNECTS0 SEV=CRI CIP1KT31 CID: RH31 NET: LSCS00H0 STAT: RELEASED        ,CICS连接中断",10+,1,cip1kt31 rh31 lscs00h0 连接 bcconnects0 中断 stat released cid net
51897,02.18.48 CP1C S0092559  BZASLDPSVS0 SEV=CRI CP1E Jobname: LDPSRV (Status <> ACTIVE),10+,1,bzasldpsvs0 ldpsrv jobname s0092559 cp1c cp1e status 02 cri active
51898,02.18.44 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA33 Target: CIP1KA33 EMVS% = 85.94 (%EMVSUsed > 85),10+,1,cip1ka33 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c 02 war
51899,02.18.44 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA35 Target: CIP1KA35 EMVS% = 85.93 (%EMVSUsed > 85),10+,1,cip1ka35 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c 02 war
51900,02.18.44 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA32 Target: CIP1KA32 EMVS% = 85.94 (%EMVSUsed > 85),10+,1,cip1ka32 emvsused emvs bcemvslmts0 target 85 s0092559 cp1c 02 war
51901,02.18.44 CP1C S0092559  BCEMVSLMTS0 SEV=WAR CIP1KA38 Target: CIP1KA38 EMVS% = 85.94 (%EMVSUsed > 85),10+,1,cip1ka38 emvsused bcemvslmts0 emvs target 85 s0092559 cp1c 02 war
