id,risk,category,keys
50898,1+,4,j0048058 cgen050p eiss cp1d segment max datasets 32 05 has
50899,1+,4,j0048058 cgen245p eiss cp1d segment max datasets 32 05 has
50900,1+,4,j0048058 cgen263p eiss cp1d segment max datasets 32 05 has
50901,1+,5,j0141796 dedph131 06 cp3c waiting ief099i sets job data for
50902,10+,6,队列 bqbancbgls0 关注 加强 变化 bglhashb 20000 深度 bgl qp11
50903,1+,6,s0044205 parmlib mlib sys0 bsoextpdss0 extents exts set cp2c cp2d
50904,1+,5,j0071604 sortjcl 15 cp1a waiting ief099i sets job data for
50905,1+,4,j0089748 tssafe cp1e max datasets segment 32 has bancs 21
50906,1+,4,j0089748 tsspyo cp1e max datasets segment 32 has bancs 21
50907,1+,4,j0089748 tslmvu cp1e max datasets segment 32 has bancs 21
50908,1+,1,j0089748 70 tsgect cp1e inuse part partition bancs 21 ts
50909,1+,1,j0089748 80 tsgect cp1e inuse part partition bancs 21 dba
50910,1+,1,j0089748 70 tsgect cp1e inuse part partition bancs 21 ts
50911,1+,1,j0089748 74 tsgect cp1e inuse part partition bancs 21 ts
50912,1+,1,j0089748 73 tsgect cp1e inuse part partition bancs 21 ts
50913,1+,1,j0089748 78 tsgect cp1e inuse part partition bancs 21 ts
50914,1+,1,j0089748 70 tsgect cp1e inuse part partition bancs 21 ts
50915,1+,5,j0089835 na100009 cp1e ief099i waiting sets job data for 21
50916,1+,4,j0089702 cgen246p eiss cp1e datasets segment max 32 has 21
50917,1+,4,j0089702 cgen245p eiss cp1e datasets segment max 32 has 21
50918,1+,4,j0089702 cgen050p eiss cp1e datasets segment max 32 has 21
50919,1+,4,j0089702 cgen263p eiss cp1e datasets segment max 32 has 21
50920,1+,5,j0106577 g01s506b 00 cp1f waiting ief099i sets job data for
50921,10+,6,previous 00 the gbp16k1 d553116c7962000000 s0126467 dp11 dec exist dsnb356i
50922,1+,8,d5530ff5cb15 ss160001 s0129624 dp21 dp21appl utility luwid warning checkpoints after
50923,10+,6,bba a4418 c404144i tp2c s0037766 b4 etqd2041 et prdc64r lveq
50924,1+,5,j0109681 p1zosdl cp1c waiting ief099i sets job data for 01
50925,10+,6,previous the d5531b003f6f000000 gbp32 s0126467 dp11 dec dsnb356i exist level
50926,1+,5,j0075432 tmz60000 cp2a sets waiting ief099i job data for 01
50927,1+,5,j0011444 smfmrgci cp3b waiting ief099i sets job data for 01
50928,1+,5,j0106701 smfmrgci cp1e waiting sets ief099i job data for 01
50929,1+,5,j0010951 dedpl1u4 cp3c waiting ief099i sets job data for 01
50930,1+,5,j0106629 c4card00 cp2b 02 ief099i waiting sets job data for
50931,1+,5,j0112826 p1cicsdl cp1e 02 waiting ief099i sets job data for
50932,1+,5,j0017624 rmfrptd3 cp3b 02 waiting ief099i sets job data for
50933,1+,5,j0016636 dedplk23 cp3b 02 sets waiting ief099i job data for
50934,1+,5,j0124675 a01s766b cp1f waiting ief099i sets job 05 data for
50935,1+,5,j0124473 axbkout cp1d sets waiting ief099i job 05 data for
50936,1+,4,j0124214 tssafe cp1e datasets segment max 32 05 has bancs
50937,1+,4,j0124214 tslmvu cp1e datasets segment max 32 05 has bancs
50938,1+,4,j0124214 tsspyo cp1e datasets segment max 32 05 has bancs
50939,1+,1,j0124214 70 tsgect cp1e inuse part partition 05 bancs big
50940,1+,1,j0124214 74 tsgect cp1e inuse part partition 05 bancs sysjob
50941,1+,1,j0124214 73 tsgect cp1e inuse part partition 05 bancs sysjob
50942,1+,1,j0124214 80 tsgect cp1e inuse part partition 05 bancs ts
50943,1+,1,j0124214 78 tsgect cp1e inuse part partition 05 bancs dba
50944,1+,1,j0124214 70 tsgect cp1e inuse part partition 05 bancs big
50945,10+,1,fk1623 fs7 pool02 scratched already j0124214 dd1 tapelibprodhsh volume 70
50946,1+,4,j0124265 cgen050p cp1f eiss max datasets segment 32 05 has
50947,1+,4,j0124265 cgen263p eiss cp1f segment max datasets 32 05 has
50948,1+,4,j0124265 cgen246p eiss cp1f segment max datasets 32 05 has
50949,1+,4,j0124265 cgen245p eiss cp1f segment max datasets 32 05 has
50950,1+,5,j0055554 dedph131 06 cp3d sets waiting ief099i job data for
50951,1+,5,j0125955 g02sd28b 07 cp1f waiting ief099i sets job data for
50952,1+,5,j0073644 dedprs31 cp3c 08 sets waiting ief099i job data for
50953,1+,6,s0044205 parmlib mlib sys0 bsoextpdss0 extents exts set cp2c cp2d
50954,1+,5,db2016n j0134929 10 cp1c waiting ief099i sets job data for
50955,10+,8,d5539528d162 tf003302 pl s0129624 dp21 dp21appl batch luwid checkpoints uncommitted
50956,1+,8,d553aba9af44 ns200008 dp81appl s0129637 dp81 utility luwid after checkpoints dsnrpbcw
50957,1+,4,j0169240 tssafe cp1f datasets segment max 32 has bancs 21
50958,1+,4,j0169240 tsspyo cp1f datasets segment max 32 has bancs 21
50959,1+,4,j0169240 tslmvu cp1f datasets segment max 32 has bancs 21
50960,1+,1,j0169240 74 tsgect cp1f inuse part partition bancs 21 big
50961,1+,1,j0169240 70 tsgect cp1f inuse part partition bancs 21 big
50962,1+,1,j0169240 78 tsgect cp1f inuse part partition bancs 21 ts
50963,1+,1,j0169240 71 tsgect cp1f inuse part partition bancs 21 big
50964,1+,1,j0169240 70 tsgect cp1f inuse part partition bancs 21 big
50965,1+,5,j0169311 na100006 cp1e waiting sets ief099i job data for 21
50966,1+,4,j0169198 cgen050p eiss cp1e datasets segment max 32 has 21
50967,1+,4,j0169198 cgen245p eiss cp1e datasets segment max 32 has 21
50968,1+,4,j0169198 cgen246p eiss cp1e datasets segment max 32 has 21
50969,1+,4,j0169198 cgen263p eiss cp1e datasets segment max 32 has 21
50970,1+,5,j0181206 g01s663b 23 cp1c sets ief099i waiting job data for
50971,1+,5,j0186364 g01s506b 00 cp1d ief099i waiting sets job data for
50972,1+,5,j0182226 sa040000 00 cp1c waiting ief099i sets job data for
50973,10+,6,structure in bcc2c2 d3c53696 logrecstructure f18b86e4 usage threshold above monitoring
50974,1+,5,j0187409 p1zosdl cp1c waiting ief099i sets job data for 01
50975,1+,5,j0144652 tmz60000 cp2a waiting ief099i sets job data for 01
50976,10+,6,db3 uuc20074 upc20074 splice jnal a5 prddedpr dataset interval exceeded
50977,1+,5,j0124765 smfmrgci cp3b waiting ief099i sets job data for 01
50978,1000+,6,p1179b 0181050 50562 b32cf05 serious ef13 179 a178ef13 dasd c582
50979,1+,6,cb xcfas fb ios080i interval exceeded an request been timeout
50980,10+,6,d2 xcfas fb exceeded interval ios080i an request been timeout
50981,1+,6,cb xcfas fb ios080i interval exceeded an request been timeout
50982,1+,6,xcfas fb 56 exceeded ios080i interval an request been timeout
50983,1+,6,xcfas fb 58 exceeded ios080i interval an request been timeout
50984,1+,5,j0131034 rmfrptd3 cp3b 02 waiting ief099i sets job data for
50985,1+,5,j0194583 p1cicsdl cp1e 02 waiting ief099i sets job data for
50986,10+,6,c4042221 a2201 e1 etqd2042 et prdc64r lveq dataset exceeded ios080i
50987,1+,5,j0002111 g0fsp008 cp1d 03 waiting ief099i sets job data for
50988,10+,6,previous the gbp30 d55476c93688000000 s0126467 dp11 dec dsnb356i exist 03
50989,10+,6,j0001953 1019734 exceeds qdepth alarm xmitq1 now qps2 depth qm93
50990,10+,6,s0129628 dp31 gbp32k1 dsnb319a dsnb1cne shortage there space pool buffer
50991,10+,6,qps2 1000000 bqrepxdeps0 xmitq1 s0129913 currentdepth namedqueue depth qm93 current
50992,1+,5,j0004986 a01s766b cp1e waiting ief099i sets job 05 data for
50993,1+,5,j0004798 axbkout cp1e waiting ief099i sets job 05 data for
50994,1+,4,j0004612 tslmvu cp1f max datasets segment 32 05 has bancs
50995,1+,4,j0004612 tssafe cp1f max datasets segment 32 05 has bancs
50996,1+,4,j0004612 tsspyo cp1f max datasets segment 32 05 has bancs
50997,1+,1,j0004612 70 tsgect cp1f part inuse partition 05 bancs ts
50998,1+,1,j0004612 71 tsgect cp1f inuse part partition 05 bancs big
50999,1+,1,j0004612 80 tsgect cp1f inuse part partition 05 bancs ts
51000,1+,1,j0004612 75 tsgect cp1f inuse part partition 05 bancs big
51001,1+,1,j0004612 74 tsgect cp1f inuse part partition 05 bancs big
51002,1+,1,j0004612 78 tsgect cp1f inuse part partition 05 bancs dba
51003,1+,1,j0004612 70 tsgect cp1f part inuse partition 05 bancs ts
51004,1+,4,j0004670 cgen263p eiss cp1d segment max datasets 32 05 has
51005,1+,4,j0004670 cgen050p eiss cp1d segment max datasets 32 05 has
51006,1+,4,j0004670 cgen246p eiss cp1d segment max datasets 32 05 has
51007,1+,4,j0004670 cgen245p eiss cp1d segment max datasets 32 05 has
51008,1+,6,s0044205 parmlib mlib sys0 bsoextpdss0 extents exts set cp2c cp2d
51009,1000+,6,5659 50561 a560af60 c8f31 c581 af60 1176 e011760d f1000000 003
51010,1+,8,d554ed8dfcef s0129628 ns200023 dp31appl dp31 utility luwid after checkpoints dsnrpbcw
51011,1+,5,j0056996 na100006 cp1f ief099i waiting sets job data for 21
51012,1+,4,j0056847 tssafe cp1f datasets segment max 32 has bancs 21
51013,1+,4,j0056847 tsspyo cp1f datasets segment max 32 has bancs 21
51014,1+,4,j0056847 tslmvu cp1f datasets segment max 32 has bancs 21
51015,1+,1,j0056847 71 tsgect cp1f inuse part partition bancs 21 dba
51016,1+,1,j0056847 75 tsgect cp1f part inuse partition bancs 21 ts
51017,1+,1,j0056847 70 tsgect cp1f inuse part partition bancs 21 sysjob
51018,1+,1,j0056847 80 tsgect cp1f inuse part partition bancs 21 dba
51019,1+,1,j0056847 79 tsgect cp1f inuse part partition bancs 21 dba
51020,1+,1,j0056847 71 tsgect cp1f inuse part partition bancs 21 dba
51021,1+,1,j0056847 74 tsgect cp1f part inuse partition bancs 21 ts
51022,1+,4,j0056803 cgen050p eiss cp1d datasets segment max 32 has 21
51023,1+,4,j0056803 cgen263p eiss cp1d datasets segment max 32 has 21
51024,1+,4,j0056803 cgen246p eiss cp1d datasets segment max 32 has 21
51025,1+,4,j0056803 cgen245p eiss cp1d datasets segment max 32 has 21
51026,1+,5,j0060191 g01s663b 22 cp1d sets waiting ief099i job data for
51027,1+,5,j0030593 dedpph31 cp3a 00 sets waiting ief099i job data for
51028,10+,6,ab s0065864 required intervention ios003a 24 cp2d 00 j0166664 j0166105
51029,10+,6,aa s0065864 required intervention ios003a 24 cp2d 00 j0166664 j0166105
51030,10+,6,e13 s0065864 intervention required ios003a cp2d 00 j0192688 j0165994 j0161454
51031,10+,6,e14 s0065864 intervention required ios003a cp2d 00 j0192688 j0165994 j0161454
51032,10+,6,aa s0065864 required intervention ios003a 24 cp2d 00 j0166664 j0166105
51033,1+,5,j0069416 g01s506b 00 cp1d ief099i waiting sets job data for
51034,10+,6,previous 00 the d5558ef09a06000000 s0126467 dp11 dec exist dsnb356i does
51035,1+,5,j0069261 g01s023b 00 cp1c waiting ief099i sets job data for
51036,1+,5,j0069928 p1zosdl cp1c waiting ief099i sets job data for 01
51037,10+,6,qps2 1000000 bqrepxdeps0 xmitq1 s0129913 currentdepth namedqueue depth qm93 current
51038,1+,5,j0070200 sa060000 cp1f 02 waiting ief099i sets job data for
51039,10+,6,controlling geo171w cpkca stc07526 cpkc cpkd 03 not system found
51040,1+,3,125 s0048551 cp3a cp3d 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51041,1+,3,125 s0048551 cp3a cp3d 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51042,1+,3,cp3a 125 s0048551 03 bnroutacts0 routestatus destinationipaddr tcpip cri system
51043,1+,3,125 s0048551 cp3a cp3c 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51044,1+,3,cp3a 125 s0048551 03 bnroutacts0 routestatus destinationipaddr tcpip cri system
51045,1+,3,125 s0048551 cp3a cp3b 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51046,1+,3,125 s0048551 cp3a cp3b 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51047,1+,3,125 s0048551 cp3a cp3c 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51048,1+,3,s0129909 cp1d cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51049,1+,3,s0129909 cp1c cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51050,1+,3,s0129909 cp1e cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51051,1+,3,s0129909 cp1c cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51052,1+,3,cp1a s0129909 03 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51053,1+,3,s0129909 cp1f cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51054,1+,3,cp1b s0129909 routestatus destinationipaddr system active 11 cp1a 03 bnroutacts0
51055,1+,3,s0129909 cp1d cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51056,1+,3,s0129909 cp1e cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51057,1+,3,s0129909 cp1f cp1a 03 destinationipaddr bnroutacts0 routestatus tcpip cri system
51058,1+,3,cp1a s0129909 03 bnroutacts0 destinationipaddr routestatus tcpip cri system active
51059,1+,3,cp3a 125 s0048551 03 bnroutacts0 routestatus destinationipaddr tcpip cri system
51060,1+,3,125 s0048551 cp3a cp3c 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51061,1+,3,125 s0048551 cp3a cp3d 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51062,1+,3,125 s0048551 cp3a cp3b 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51063,1+,3,125 s0048551 cp3a cp3d 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51064,1+,3,125 routestatus destinationipaddr system 21 active s0048551 cp3a cp3d cp3c
51065,1+,3,cp3a 125 s0048551 03 bnroutacts0 routestatus destinationipaddr tcpip cri system
51066,1+,3,125 s0048551 cp3a cp3b 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51067,1+,3,125 s0048551 cp3a cp3c 03 bnroutacts0 routestatus destinationipaddr tcpip cri
51068,10+,6,tr883211 tp883211 df3 vmve a5 reform prddedpr dataset cp2b ios080i
51069,10+,6,bac2c5 geo061w working cf cpkca stc07526 cpkc aaab5 002964 ibm
51070,10+,6,controlling geo171w cpkca stc07526 cpkc cpkd 04 not system found
51071,10+,6,geo061w working cf bac2c1 aaab5 s0195831 002964 ibm 0000000 84
51072,10+,6,controlling geo171w s0195831 cp1aa cpkb 04 cp1a not system found
51073,1+,2,is stc07670 cpka geo551i hyperswap cpkaa 04 ok mirroring disabled
51074,10+,6,links some geo114w stc07670 cpka cpkaa 04 not active j0166030
51075,1+,5,j0060240 dedpqa31 cp3d 04 waiting ief099i sets job data for
51076,1+,6,cpka reason bac2c1 13300006 named flag aaab5 lost using ixc518i
51077,1+,6,reason cp1f bac2c1 13300006 named using lost aaab5 ixc518i flag
51078,1+,6,reason cp1e 13300006 bac2c1 named ixc518i flag aaab5 lost using
51079,10+,6,cpkc reason bac2c5 13300006 named aaab5 flag lost using ixc518i
51080,1+,6,reason cp1d bac2c1 13300006 named using aaab5 ixc518i lost flag
51081,1+,6,reason cp1c bac2c1 13300006 named using aaab5 ixc518i lost flag
51082,1+,6,reason cp1b bac2c1 13300006 named aaab5 flag ixc518i lost using
51083,10+,6,reason cp3b 13300006 lost aaab5 using flag ixc518i connectivity cpcid
51084,1+,6,reason cp3c bac2c5 13300006 named using lost aaab5 ixc518i flag
51085,1+,6,reason cp1a bac2c1 13300006 named aaab5 flag ixc518i lost using
51086,1+,6,reason cp3a bac2c5 13300006 named using lost aaab5 ixc518i flag
51087,10+,6,cpka reason bac1c1 13300005 aaaa5 named ixc518i lost flag using
51088,1+,6,reason cp1f bac1c1 13300005 aaaa5 named ixc518i using flag lost
51089,10+,6,cpkc reason bac1c5 13300005 aaaa5 named ixc518i lost flag using
51090,1+,6,reason bac1c1 cp1e 13300005 aaaa5 named ixc518i flag using lost
51091,10+,6,reason cp3d bac1c5 13300005 aaaa5 named ixc518i flag lost using
51092,10+,6,reason dd fd5459 bac1c1 cp1d 13300005 tapelibprodhsh aaaa5 volume named
51093,10+,6,reason cp3c bac1c5 13300005 aaaa5 named ixc518i flag lost using
51094,1+,6,reason cp1c bac1c1 13300005 aaaa5 named ixc518i using flag lost
51095,10+,6,reason cp3b bac1c5 13300005 aaaa5 named ixc518i using flag lost
51096,10+,6,reason cp1b thursday december bac1c1 13300005 aaaa5 named ixc518i using
51097,10+,6,reason cp3a bac1c5 13300005 aaaa5 named ixc518i using flag lost
51098,1+,6,reason bac1c1 cp1a 13300005 aaaa5 named ixc518i flag lost using
51099,1+,2,is stc07670 cpka geo551i hyperswap cpkaa ok mirroring disabled status
51100,10+,6,links some geo114w stc07670 cpka cpkaa 05 not active j0166030
51101,10+,6,controlling geo171w cpkca stc07526 cpkc cpkd 05 not system found
51102,10+,6,bac2c5 geo061w working cf cpkca stc07526 cpkc aaab5 002964 ibm
51103,10+,6,geo061w working cf bac2c1 aaab5 s0195831 002964 ibm 0000000 84
51104,10+,6,controlling geo171w s0195831 cp1aa cpkb cp1a 05 not system found
51105,10+,6,zapiss0a vpp3ec2 ec2 vtoc sys1 dataset interval exceeded ios080i an
51106,1+,4,j0090863 tssafe cp1e datasets segment max 32 05 has bancs
51107,1+,4,j0090863 tslmvu cp1e datasets segment max 32 05 has bancs
51108,1+,4,j0090863 tsspyo cp1e datasets segment max 32 05 has bancs
51109,1+,1,j0090863 74 tsgect cp1e inuse part partition 05 bancs sysjob
51110,1+,1,j0090863 71 tsgect cp1e inuse part partition 05 bancs ts
51111,1+,1,j0090863 71 tsgect cp1e inuse part partition 05 bancs ts
51112,1+,1,j0090863 80 tsgect cp1e inuse part partition 05 bancs big
51113,1+,1,j0090863 76 tsgect cp1e inuse part partition 05 bancs sysjob
51114,1+,1,j0090863 79 tsgect cp1e inuse part partition 05 bancs ts
51115,1+,4,j0090993 cgen245p eiss cp1f max datasets segment 32 05 has
51116,1+,4,j0090993 cgen246p eiss cp1f max datasets segment 32 05 has
51117,1+,4,j0090993 cgen050p eiss cp1f max datasets segment 32 05 has
51118,1+,4,j0090993 cgen263p eiss cp1f max datasets segment 32 05 has
51119,10+,6,cp1ba working geo061w cf bac2c1 aaab5 s0195832 50 ibm 0000000
51120,10+,6,s0050593 cp3ca bac2c5 geo061w working cf aaab5 002964 ibm 0000000
51121,10+,6,s0050593 cp3ca controlling geo171w cpkd 06 cp3c not system found
51122,10+,6,controlling geo171w s0195832 06 cp1ba cpkb cp1b not system found
51123,1+,2,is stc07670 cpka geo551i hyperswap 06 cpkaa ok mirroring disabled
51124,10+,6,bkdc64a1 s0044181 bztjobmons0 lasted mins jobname 06 cp2a cp2c war
51125,1+,2,is hyperswap geo551i stc07313 cpkb cpkba 07 ok mirroring disabled
51126,10+,6,links some geo114w stc07670 cpka cpkaa 07 not active j0158023
51127,1+,3,125 s0048551 cp3a cp3c 07 bnroutacts0 destinationipaddr routestatus tcpip cri
51128,10+,6,completed geo171w controlling s0195834 cp1fa cpkb been 07 cp1f not
51129,10+,6,s0050594 cp3da geo171w controlling cpkd cp3d 07 not system found
51130,10+,6,ffaf cuid ixl158i path operational now aaab5 cpcid ibm 0000000
51131,10+,6,ffc9 cuid ixl158i path operational now aaab5 cpcid ibm 0000000
51132,10+,6,ffca ixl158i operational cuid path now aaab5 cpcid ibm 0000000
51133,10+,6,ffb0 ixl158i operational cuid path now aaab5 cpcid ibm 0000000
51134,10+,6,ffef bb cuid operational ixl158i path now aaaa5 cpcid ibm
51135,10+,6,fff0 ixl158i operational cuid path now aaaa5 cpcid ibm 0000000
51136,10+,6,geo061w working cf bac2c1 aaab5 stc07670 cpka 002964 ibm 0000000
51137,10+,6,bac2c5 geo061w working cf cp3da s0050594 aaab5 002964 ibm 0000000
51138,1+,2,is hyperswap geo551i stc07313 cpkb cpkba 08 ok mirroring disabled
51139,1+,6,s0044205 parmlib mlib sys0 bsoextpdss0 extents exts set cp2c cp2d
51140,1+,2,is hyperswap geo551i 09 stc07313 cpkb cpkba ok mirroring disabled
51141,10+,6,links some geo114w stc07670 cpka 09 cpkaa not active j0158023
51142,1+,5,j0097141 ixoutbkx 09 cp1c waiting ief099i sets job data for
51143,1+,2,is hyperswap geo551i stc07313 cpkb cpkba 10 ok mirroring disabled
51144,1+,2,is hyperswap geo551i stc07313 cpkb cpkba ok mirroring disabled status
51145,10+,6,links some geo114w stc07670 cpka cpkaa not active 11 j0166664
51146,1+,5,j0104749 selactb cp1e sets waiting ief099i job data for 11
51147,1+,2,is hyperswap geo551i stc07313 cpkb cpkba ok mirroring disabled status
51148,1+,2,is hyperswap geo551i stc07313 cpkb 13 cpkba ok mirroring disabled
51149,10+,6,links geo114w some stc07670 cpka cpkaa 13 not active j0166664
51150,1+,2,is hyperswap geo551i stc07313 cpkb 14 cpkba ok mirroring disabled
51151,1+,2,is hyperswap geo551i 15 stc07313 cpkb cpkba ok mirroring disabled
51152,10+,6,links geo114w some stc07670 cpka 15 cpkaa not active j0158318
51153,1+,2,is 16 hyperswap geo551i stc07313 cpkb cpkba ok mirroring disabled
51154,1+,5,j0125260 smsrptp1 16 cp1a waiting ief099i sets job data for
51155,1+,2,is hyperswap geo551i stc07313 cpkb cpkba 17 ok mirroring disabled
51156,10+,6,links geo114w some stc07670 cpka cpkaa 17 not active j0166664
51157,1+,2,is 18 hyperswap geo551i stc07313 cpkb cpkba ok mirroring disabled
