id,sysname,hostname,firstoccurredtime,lastoccurredtime,compressedtime,summary,severity,serial,flag,assignedto,status,timestamp,riskratio,key,knowledge
70351,P3,zos,01:59.0,01:59.0,2,13.01.53 CP3C J0130766  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 71.9% INUSE SYSJOB,1,110330156,2,ÁõÖÛÅô,1,2019/5/4 14:00,1+,DBA:BOCSY,1
70352,P1,zos,02:59.0,02:59.0,1,"*20.02.57 CP1E          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C1, *PHYSICAL STRUCTURE VERSION D3C49DE1 32926040, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 85%: *   SPACE USAGE     IN-USE",1,110330279,2,ÁõÖÛÅô,1,2019/5/4 21:00,1+,IXC585E,1
70353,P1,zos,14:21.0,14:21.0,2,21.14.13 CP1C J0035052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 71.9% INUSE SYSJOB,1,110330297,2,ÁõÖÛÅô,1,2019/5/4 22:00,1+,DBA:BANCS,1
70354,P1,zos,14:21.0,14:21.0,2,21.14.13 CP1C J0035052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 70.3% INUSE SYSJOB,1,110330296,2,ÁõÖÛÅô,1,2019/5/4 22:00,1+,DBA:BANCS,1
70355,P1,zos,14:17.0,14:21.0,2,21.14.12 CP1C J0035052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 72.7% INUSE SYSJOB,1,110330295,2,ÁõÖÛÅô,1,2019/5/4 22:00,1+,DBA:BANCS,1
70356,P1,zos,14:21.0,14:21.0,2,21.14.13 CP1C J0035052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 74.1% INUSE SYSJOB,1,110330298,2,ÁõÖÛÅô,1,2019/5/4 22:00,1+,DBA:BANCS,1
70357,P1,zos,11:36.0,11:36.0,1,21.11.30 CP1F J0035122 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110330294,2,ÁõÖÛÅô,1,2019/5/4 22:00,1+,IEF099I,1
70358,P1,zos,55:09.0,55:09.0,1,00.54.57 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = DELMWH01 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D6122BE75DF6 = 173644 -           P,1,110330466,2,ÁõÖÛÅô,1,2019/5/5 1:00,1+,DSNR035I,1
70359,P1,zos,34:27.0,34:27.0,1,00.34.18 CP1C J0047470 *IEF099I JOB SA060000 WAITING FOR DATA SETS,1,110330461,2,ÁõÖÛÅô,1,2019/5/5 1:00,1+,IEF099I,1
70360,P1,zos,55:09.0,50:19.0,5,01.50.09 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 9 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D6123491161E = 174344 -           P,1,110330466,2,ÁõÖÛÅô,1,2019/5/5 2:00,1+,DSNR035I,1
70361,P2,zos,25:49.0,25:49.0,1,01.24.56 CP2D J0003699 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110330484,2,ÁõÖÛÅô,1,2019/5/5 2:00,1+,IEF099I,1
70362,P1,zos,22:15.0,22:15.0,15,01.22.07 CP1C S0052641 *DSNB319A  -DP11 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP3-SEC,1,110330481,2,ÁõÖÛÅô,1,2019/5/5 2:00,1+,DSNB319A,1
70363,P1,zos,30:54.0,30:54.0,1,02.30.37 CP1F J0065316 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110330519,2,ÁõÖÛÅô,1,2019/5/5 3:00,1+,IEF099I,1
70364,P1,zos,55:09.0,30:34.0,8,02.30.09 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 18 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D6123491161E = 174344 -,1,110330466,2,ÁõÖÛÅô,1,2019/5/5 3:00,1+,DSNR035I,1
70365,P3,zos,17:32.0,17:32.0,1,02.15.02 CP3A J0183262 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110330513,2,ÁõÖÛÅô,1,2019/5/5 3:00,1+,IEF099I,1
70366,P1,zos,00:07.0,00:07.0,1,02.00.00 CP1F J0057605 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,1,110330500,2,ÁõÖÛÅô,1,2019/5/5 3:00,1+,IEF099I,1
70368,P1,zos,21:00.0,21:00.0,1,05.20.55 CP1C J0070636 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS FULL,1,110330687,2,ÁõÖÛÅô,1,2019/5/5 6:00,1+,IEF099I,1
70369,P1,zos,04:29.0,04:29.0,2,05.04.24 CP1F J0069983  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 72.0% INUSE SYSJOB,1,110330676,2,ÁõÖÛÅô,1,2019/5/5 6:00,1+,DBA:BANCS,1
70370,P1,zos,04:29.0,04:29.0,2,05.04.24 CP1F J0069983  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 72.8% INUSE SYSJOB,1,110330674,2,ÁõÖÛÅô,1,2019/5/5 6:00,1+,DBA:BANCS,1
70371,P1,zos,04:29.0,04:29.0,2,05.04.24 CP1F J0069983  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 70.4% INUSE SYSJOB,1,110330675,2,ÁõÖÛÅô,1,2019/5/5 6:00,1+,DBA:BANCS,1
70372,P1,zos,04:29.0,04:29.0,2,05.04.25 CP1F J0069983  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 74.3% INUSE SYSJOB,1,110330677,2,ÁõÖÛÅô,1,2019/5/5 6:00,1+,DBA:BANCS,1
70373,P1,zos,14:52.0,14:52.0,2,06.14.45 CP1E J0071267 *IEF099I JOB DB2SQL   WAITING FOR DATA SETS,1,110330731,2,ÁõÖÛÅô,1,2019/5/5 7:00,1+,IEF099I,1
70374,P3,zos,01:41.0,01:41.0,2,06.01.36 CP3C J0001823  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 71.9% INUSE SYSJOB,1,110330714,2,ÁõÖÛÅô,1,2019/5/5 7:00,1+,DBA:BOCSY,1
70375,P2,zos,09:29.0,57:10.0,14,"08.57.06 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",1,110330820,2,ÁõÖÛÅô,1,2019/5/5 9:00,1+,IXC585E,1
70376,P2,zos,09:29.0,30:02.0,24,"09.29.55 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",1,110330820,2,ÁõÖÛÅô,1,2019/5/5 10:00,1+,IXC585E,1
70377,P1,zos,05:53.0,05:53.0,1,10.05.46 CP1E S0053041  DSNR035I  -DP31 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = TF001802 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DP31APPL.D612A85F1915 = 24998 -           PL,1,110330890,2,ÁõÖÛÅô,1,2019/5/5 11:00,1+,DSNR035I,1
70378,P1,zos,05:53.0,29:20.0,2,12.29.16 CP1C S0052641  DSNR035I  -DP11 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200023 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP11APPL.D612C725B59B = 87675 -,1,110330890,2,ÁõÖÛÅô,1,2019/5/5 13:00,1+,DSNR035I,1
70379,P3,zos,02:04.0,02:04.0,2,13.01.57 CP3C J0045816  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 72.0% INUSE SYSJOB,1,110331094,2,ÁõÖÛÅô,1,2019/5/5 14:00,1+,DBA:BOCSY,1
70380,P1,zos,14:19.0,14:19.0,2,21.14.10 CP1D J0109581  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 72.0% INUSE SYSJOB,1,110331359,2,ÁõÖÛÅô,1,2019/5/5 22:00,1+,DBA:BANCS,1
70381,P1,zos,14:19.0,14:19.0,2,21.14.11 CP1D J0109581  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 74.3% INUSE SYSJOB,1,110331360,2,ÁõÖÛÅô,1,2019/5/5 22:00,1+,DBA:BANCS,1
70382,P1,zos,14:19.0,14:19.0,1,21.14.10 CP1D J0109581  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 70.4% INUSE SYSJOB,1,110331358,2,ÁõÖÛÅô,1,2019/5/5 22:00,1+,DBA:BANCS,1
70383,P1,zos,14:18.0,14:18.0,1,21.14.10 CP1D J0109581  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 72.8% INUSE SYSJOB,1,110331357,2,ÁõÖÛÅô,1,2019/5/5 22:00,1+,DBA:BANCS,1
70384,P1,zos,12:39.0,12:39.0,1,21.12.31 CP1D J0109650 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110331354,2,ÁõÖÛÅô,1,2019/5/5 22:00,1+,IEF099I,1
70385,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,07:48.0,07:48.0,1,"E2E:2019-05-05 22:07:11,542 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-12592: TNS:bad packet",1,110332265,2,ÁõÖÛÅô,1,2019/5/5 23:00,1+,E2E,1
70386,P1,zos,21:47.0,21:47.0,1,23.21.41 CP1F J0119810 *IEF099I JOB G01S663B WAITING FOR DATA SETS,1,110332302,2,ÁõÖÛÅô,1,2019/5/6 0:00,1+,IEF099I,1
70387,P1,zos,38:44.0,38:44.0,1,00.38.40 CP1D J0122022 *IEF099I JOB SA040000 WAITING FOR DATA SETS,1,110332397,2,ÁõÖÛÅô,1,2019/5/6 1:00,1+,IEF099I,1
70388,P3,zos,20:47.0,20:47.0,1,00.20.40 CP3B J0073203 *IEF099I JOB DEDPCN23 WAITING FOR DATA SETS,1,110332382,2,ÁõÖÛÅô,1,2019/5/6 1:00,1+,IEF099I,1
70389,P2,zos,35:41.0,35:41.0,1,01.35.08 CP2B J0073138 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110332421,2,ÁõÖÛÅô,1,2019/5/6 2:00,1+,IEF099I,1
70390,P1,zos,26:22.0,26:24.0,18,01.26.15 CP1D S0053309 *DSNB319A  -DP21 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP3-SEC,1,110332420,2,ÁõÖÛÅô,1,2019/5/6 2:00,1+,DSNB319A,1
70391,P2,zos,23:12.0,24:11.0,3,"01.23.47 CP2D           IOS080I 4DBA,C0,UM103200, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED DATASET NAME=PRDDEDPR.SPLIT.BOIS.UP103201.PR32",1,110332418,2,ÁõÖÛÅô,1,2019/5/6 2:00,1+,IOS080I,1
70392,P1,zos,15:51.0,15:51.0,1,02.15.01 CP1F J0133939 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110332449,2,ÁõÖÛÅô,1,2019/5/6 3:00,1+,IEF099I,1
70393,P1,zos,13:43.0,13:43.0,1,02.13.21 CP1C J0131533 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110332447,2,ÁõÖÛÅô,1,2019/5/6 3:00,1+,IEF099I,1
70394,P2,zos,23:12.0,10:49.0,8,"02.10.15 CP2A           IOS080I 40B0,34,C4041631, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2041.A6301",1,110332418,2,ÁõÖÛÅô,1,2019/5/6 3:00,1+,IOS080I,1
70395,P1,zos,00:08.0,00:08.0,2,02.00.00 CP1C J0129253 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,1,110332436,2,ÁõÖÛÅô,1,2019/5/6 3:00,1+,IEF099I,1
70396,P1,zos,23:54.0,23:54.0,1,04.22.41 CP1D J0143640 *IEF099I JOB G01UL133 WAITING FOR DATA SETS,1,110332578,2,ÁõÖÛÅô,1,2019/5/6 5:00,1+,IEF099I,1
70397,P1,zos,41:45.0,42:46.0,17,05.42.38 CP1D S0068039  DNFO1033E 2019-05-05 21:42:38 BOCOU01 DNF_O_FT 31323031393035383196377 0971924532204866409301757.812  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,1,110332641,2,ÁõÖÛÅô,1,2019/5/6 6:00,10+,DNFO1033E,1
70398,P1,zos,24:01.0,24:01.0,2,05.23.55 CP1C J0144401 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110332633,2,ÁõÖÛÅô,1,2019/5/6 6:00,1+,IEF099I,1
70399,P1,zos,05:20.0,05:20.0,1,05.05.15 CP1F J0143930  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 74.3% INUSE SYSJOB,1,110332617,2,ÁõÖÛÅô,1,2019/5/6 6:00,1+,DBA:BANCS,1
70400,P1,zos,05:20.0,05:20.0,1,05.05.15 CP1F J0143930  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 72.0% INUSE SYSJOB,1,110332616,2,ÁõÖÛÅô,1,2019/5/6 6:00,1+,DBA:BANCS,1
70401,P1,zos,05:20.0,05:20.0,2,05.05.14 CP1F J0143930  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 72.8% INUSE SYSJOB,1,110332618,2,ÁõÖÛÅô,1,2019/5/6 6:00,1+,DBA:BANCS,1
70402,P1,zos,05:20.0,05:20.0,1,05.05.14 CP1F J0143930  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 70.4% INUSE SYSJOB,1,110332619,2,ÁõÖÛÅô,1,2019/5/6 6:00,1+,DBA:BANCS,1
70403,P3,zos,45:03.0,45:03.0,1,06.44.49 CP3D J0136467 *IEF099I JOB DEDPIT31 WAITING FOR DATA SETS,1,110332704,2,ÁõÖÛÅô,1,2019/5/6 7:00,10+,IEF099I,1
70404,P3,zos,45:02.0,45:02.0,1,06.44.45 CP3D J0136442 *IEF099I JOB DEDPZA31 WAITING FOR DATA SETS,1,110332703,2,ÁõÖÛÅô,1,2019/5/6 7:00,10+,IEF099I,1
70405,P3,zos,44:59.0,44:59.0,1,06.44.43 CP3C J0136433 *IEF099I JOB DEDPBE31 WAITING FOR DATA SETS,1,110332702,2,ÁõÖÛÅô,1,2019/5/6 7:00,10+,IEF099I,1
70406,P3,zos,44:48.0,44:48.0,1,06.44.36 CP3C J0136376 *IEF099I JOB DEDPHU31 WAITING FOR DATA SETS,1,110332701,2,ÁõÖÛÅô,1,2019/5/6 7:00,1+,IEF099I,1
70407,P3,zos,01:51.0,01:51.0,2,06.01.45 CP3C J0116819  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 72.0% INUSE SYSJOB,1,110332663,2,ÁõÖÛÅô,1,2019/5/6 7:00,1+,DBA:BOCSY,1
70408,P1,zos,53:36.0,53:36.0,1,07.53.29 CP1D J0145845 *IEF099I JOB G02S138D WAITING FOR DATA SETS,1,110332763,2,ÁõÖÛÅô,1,2019/5/6 8:00,1+,IEF099I,1
70410,P3,zos,02:03.0,02:03.0,2,13.01.57 CP3C J0161024  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 72.0% INUSE SYSJOB,1,110332969,2,ÁõÖÛÅô,1,2019/5/6 14:00,1+,DBA:BOCSY,1
70411,P1,zos,13:35.0,13:41.0,2,21.13.32 CP1F J0188975  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 70.4% INUSE SYSJOB,1,110333140,2,ÁõÖÛÅô,1,2019/5/6 22:00,1+,DBA:BANCS,1
70412,P1,zos,13:41.0,13:41.0,1,21.13.32 CP1F J0188975  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 72.0% INUSE SYSJOB,1,110333141,2,ÁõÖÛÅô,1,2019/5/6 22:00,1+,DBA:BANCS,1
70413,P1,zos,13:41.0,13:41.0,1,21.13.32 CP1F J0188975  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 74.3% INUSE SYSJOB,1,110333142,2,ÁõÖÛÅô,1,2019/5/6 22:00,1+,DBA:BANCS,1
70414,P1,zos,13:35.0,13:35.0,2,21.13.32 CP1F J0188975  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 72.8% INUSE SYSJOB,1,110333139,2,ÁõÖÛÅô,1,2019/5/6 22:00,1+,DBA:BANCS,1
70415,P1,zos,11:35.0,11:35.0,1,21.11.33 CP1F J0189049 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110333138,2,ÁõÖÛÅô,1,2019/5/6 22:00,1+,IEF099I,1
70416,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:49.0,05:49.0,1,"E2E:2019-05-06 22:04:42,680 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-12592: TNS:bad packet",1,110334051,2,ÁõÖÛÅô,1,2019/5/6 23:00,10+,E2E,1
70417,P1,zos,45:07.0,45:07.0,1,00.45.02 CP1F S0053495  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS160008 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP41APPL.D614AFEB2B81 = 96240 -,1,110334225,2,ÁõÖÛÅô,1,2019/5/7 1:00,1+,DSNR035I,1
70418,P1,zos,37:12.0,37:12.0,3,00.37.08 CP1C J0001399 *IEF099I JOB SA060000 WAITING FOR DATA SETS,1,110334221,2,ÁõÖÛÅô,1,2019/5/7 1:00,1+,IEF099I,1
70419,P2,zos,31:49.0,31:49.0,1,01.31.17 CP2A J0142612 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110334241,2,ÁõÖÛÅô,1,2019/5/7 2:00,1+,IEF099I,1
70420,P1,zos,22:42.0,22:43.0,14,01.22.34 CP1F S0053495 *DSNB319A  -DP41 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP3,1,110334238,2,ÁõÖÛÅô,1,2019/5/7 2:00,1+,DSNB319A,1
70421,P2,zos,55:13.0,55:13.0,1,02.55.05 CP2C J0174079 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,1,110334290,2,ÁõÖÛÅô,1,2019/5/7 3:00,1+,IEF099I,1
70422,P3,zos,15:35.0,15:35.0,1,02.15.01 CP3B J0013030 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110334260,2,ÁõÖÛÅô,1,2019/5/7 3:00,1+,IEF099I,1
70423,P2,zos,06:07.0,06:07.0,1,"02.05.24 CP2D           IOS080I 47CD,CA,C404244F, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2042.A4415",1,110334259,2,ÁõÖÛÅô,1,2019/5/7 3:00,1+,IOS080I,1
70424,P1,zos,00:09.0,00:09.0,1,02.00.01 CP1D J0008595 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,1,110334255,2,ÁõÖÛÅô,1,2019/5/7 3:00,1+,IEF099I,1
70425,P1,zos,46:55.0,46:55.0,1,04.46.44 CP1F J0022763 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110334400,2,ÁõÖÛÅô,1,2019/5/7 5:00,1+,IEF099I,1
70426,P3,zos,31:48.0,31:48.0,1,04.31.38 CP3D J0030293 *IEF099I JOB DEDPDEU4 WAITING FOR DATA SETS,1,110334391,2,ÁõÖÛÅô,1,2019/5/7 5:00,1+,IEF099I,1
70427,P1,zos,28:26.0,28:26.0,1,05.27.55 CP1E J0023777 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110334447,2,ÁõÖÛÅô,1,2019/5/7 6:00,1+,IEF099I,1
70428,P1,zos,05:46.0,05:46.0,2,05.05.39 CP1F J0023117  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 72.2% INUSE SYSJOB,1,110334418,2,ÁõÖÛÅô,1,2019/5/7 6:00,1+,DBA:BANCS,1
70429,P1,zos,05:46.0,05:46.0,2,05.05.38 CP1F J0023117  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 70.4% INUSE SYSJOB,1,110334417,2,ÁõÖÛÅô,1,2019/5/7 6:00,1+,DBA:BANCS,1
70430,P1,zos,05:46.0,05:46.0,2,05.05.38 CP1F J0023117  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 72.8% INUSE SYSJOB,1,110334416,2,ÁõÖÛÅô,1,2019/5/7 6:00,1+,DBA:BANCS,1
70431,P1,zos,05:45.0,05:45.0,1,05.05.39 CP1F J0023117  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 74.4% INUSE SYSJOB,1,110334415,2,ÁõÖÛÅô,1,2019/5/7 6:00,1+,DBA:BANCS,1
70432,P3,zos,01:53.0,01:58.0,2,06.01.49 CP3C J0032421  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 72.0% INUSE SYSJOB,1,110334469,2,ÁõÖÛÅô,1,2019/5/7 7:00,1+,DBA:BOCSY,1
70433,P1,zos,57:27.0,57:27.0,2,08.57.20 CP1F J0026584 *IEF099I JOB G00S077B WAITING FOR DATA SETS,1,110334579,2,ÁõÖÛÅô,1,2019/5/7 9:00,1+,IEF099I,1
70434,P1,zos,00:56.0,00:56.0,4,08.00.51 CP1E S0052951  BQAPPQDEPS0 SEV=WAR QWP1 NamedQueue: APPISN.MI.WBIFN.SENDQ CURRENT DEPTH:2208 (CurrentDepth >= 2000),1,110334550,2,ÁõÖÛÅô,1,2019/5/7 9:00,10+,BQAPPQDEPS0,1
70435,P1,zos,41:54.0,41:54.0,1,10.41.47 CP1C S0052664  DSNR035I  -DP51 DSNRPBCW WARNING - UNCOMMITTED UR 00- AFTER 3 CHECKPOINTS - CORRELATION NAME = TF000402 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DP51APPL.D6153410F11B = 159486 -,1,110334638,2,ÁõÖÛÅô,1,2019/5/7 11:00,1+,DSNR035I,1
70436,P3,zos,07:14.0,07:14.0,2,13.07.08 CP3B S0124368  BD31BHPRIS0 SEV=WAR DP2X 31 bit High private: 824516608,1,110334704,2,ÁõÖÛÅô,1,2019/5/7 14:00,1+,BD31BHPRIS0,1
70437,P3,zos,02:13.0,02:13.0,2,13.02.04 CP3C J0076470  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 72.0% INUSE SYSJOB,1,110334703,2,ÁõÖÛÅô,1,2019/5/7 14:00,1+,DBA:BOCSY,1
70450,P1,zos,25:24.0,25:24.0,1,19.25.18 CP1C J0065770 *IEF099I JOB SORTFIL  WAITING FOR DATA SETS PU GEN NOT SUPPORTED,1,110334856,2,ÁõÖÛÅô,1,2019/5/7 20:00,10+,IEF099I,1
70451,P1,zos,13:52.0,13:52.0,2,21.13.41 CP1F J0067233  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 74.4% INUSE SYSJOB,1,110334903,2,ÁõÖÛÅô,1,2019/5/7 22:00,1+,DBA:BANCS,1
70452,P1,zos,13:52.0,13:52.0,2,21.13.41 CP1F J0067233  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 72.2% INUSE SYSJOB,1,110334902,2,ÁõÖÛÅô,1,2019/5/7 22:00,1+,DBA:BANCS,1
70453,P1,zos,13:48.0,13:52.0,2,21.13.41 CP1F J0067233  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 70.4% INUSE SYSJOB,1,110334901,2,ÁõÖÛÅô,1,2019/5/7 22:00,1+,DBA:BANCS,1
70454,P1,zos,13:48.0,13:48.0,2,21.13.40 CP1F J0067233  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 72.8% INUSE SYSJOB,1,110334900,2,ÁõÖÛÅô,1,2019/5/7 22:00,1+,DBA:BANCS,1
70455,P1,zos,12:48.0,12:48.0,1,21.12.42 CP1E J0067309 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110334899,2,ÁõÖÛÅô,1,2019/5/7 22:00,1+,IEF099I,1
70456,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,05:49.0,05:49.0,1,"E2E:2019-05-07 22:05:04,213 ERROR [com.e2e.dc.service.impl.GetLogDataImpl] - Got SQL exception : java.sql.SQLException: ORA-12592: TNS:bad packet",1,110335590,2,ÁõÖÛÅô,1,2019/5/7 23:00,1+,E2E,1
70457,P1,zos,57:13.0,57:13.0,1,23.57.04 CP1C J0079371 *IEF099I JOB G01S663B WAITING FOR DATA SETS,1,110335642,2,ÁõÖÛÅô,1,2019/5/8 0:00,1+,IEF099I,1
70458,P3,zos,54:45.0,54:45.0,1,"00.54.38 CP3A J0119042 *IEF099I JOB DEDPKH31 WAITING FOR DATA SETS RETAINED,  DDNAME=NDM00099",1,110335720,2,ÁõÖÛÅô,1,2019/5/8 1:00,10+,IEF099I,1
70459,P1,zos,44:17.0,44:20.0,2,00.44.15 CP1F J0079652 *IEF099I JOB SA060000 WAITING FOR DATA SETS,1,110335719,2,ÁõÖÛÅô,1,2019/5/8 1:00,1+,IEF099I,1
70460,P1,zos,05:07.0,05:07.0,2,00.04.59 CP1C S0052641  DSNR035I  -DP11 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = BOCHQP.DP11APPL.D615E59350E8 = 77801 -,1,110335651,2,ÁõÖÛÅô,1,2019/5/8 1:00,1+,DSNR035I,1
70461,P2,zos,39:06.0,39:06.0,1,01.38.38 CP2A J0012123 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110335735,2,ÁõÖÛÅô,1,2019/5/8 2:00,1+,IEF099I,1
70462,P2,zos,21:51.0,21:51.0,1,"01.21.39 CP2D           IOS080I 15BA,7E,UP101301, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLICE.BOIS.UL101301",1,110335729,2,ÁõÖÛÅô,1,2019/5/8 2:00,1+,IOS080I,1
70463,P3,zos,15:13.0,15:13.0,1,02.15.04 CP3A J0128507 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110335751,2,ÁõÖÛÅô,1,2019/5/8 3:00,1+,IEF099I,1
70464,P2,zos,21:51.0,13:24.0,2,"02.13.03 CP2A           IOS080I 14EE,7E,C4041531, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2041.A5301",1,110335729,2,ÁõÖÛÅô,1,2019/5/8 3:00,1+,IOS080I,1
